NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27759558356132e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26865561020207e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65631277785584e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45845705185282e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25559124784302e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11586157023008e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87899801736001e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25899814076801e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25044081004908e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30017673476942e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39344877069996e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02718540986147e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64572010424675e+19
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49606526661267e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32832201117189e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27261451973906e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52730591403767e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35225168134246e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76698026656964e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74095074866453e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06993737634297e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40437408465961e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35917890415072e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2880334898804e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54390493224824e+22
