NaN,0,0,0,0,0,0,0,0,0,0,0,1.59689914775738e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,1.66648050368135e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,1.6963566042772e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.28337163803192e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,3.7061246065212e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,1.41775402170695e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,1.17795214379419e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.04457183501536e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.74102855197226e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.71119138272167e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,3.92498131571524e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.44255134782241e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.15402228767559e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.33759108402804e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,4.29317332469735e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,1.77599036181839e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.26346910512344e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.50224350061687e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.21272027000504e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.86043464331763e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.8106664393143e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.79078466246446e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.65146938145811e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,3.85536235554202e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,2.52214347611901e+22
