NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,46774783.9856917
NaN,0,0,0,0,0,0,0,0,0,46774783.9856917
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,46774783.9856917
NaN,0,0,0,0,0,0,0,0,0,46774783.9856917
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,46774783.9856917
NaN,0,0,0,0,0,0,0,0,0,46774783.9856917
NaN,0,0,0,0,0,0,0,0,0,46774783.9856917
NaN,0,0,0,0,0,0,0,0,0,117875719.943285
NaN,0,0,0,0,0,0,0,0,0,34966625.5258744
NaN,0,0,0,0,0,0,0,0,0,42804132.9269345
NaN,0,0,0,0,0,0,0,0,0,59940423.9041404
NaN,0,0,0,0,0,0,0,0,0,164960977.530715
NaN,0,0,0,0,0,0,0,0,0,18253732.799306
NaN,0,0,0,0,0,0,0,0,0,76507508.430523
NaN,0,0,0,0,0,0,0,0,0,38550175.8803235
NaN,0,0,0,0,0,0,0,0,0,20239237.7217551
NaN,0,0,0,0,0,0,0,0,0,56538834.0452614
