NaN,0,0,241778502505.22
NaN,0,0,248903859479.673
NaN,0,0,276130652642.137
NaN,0,0,312788172439.331
NaN,0,0,221589029867.797
NaN,0,0,259647349606.934
NaN,0,0,263657398956.934
NaN,0,0,218949987211.587
NaN,0,0,241304501787.358
NaN,0,0,338866644884.166
NaN,0,0,294209209230.595
NaN,0,0,272365883345.893
NaN,0,0,222829330175.791
NaN,0,0,288784944565.725
NaN,0,0,256754689398.389
NaN,0,0,221462476637.506
NaN,0,0,252374672958.514
NaN,0,0,200635769012.107
NaN,0,0,255369971199.011
NaN,0,0,272067679282.894
NaN,0,0,274666487359.72
NaN,0,0,279643411980.404
NaN,0,0,235643214022.02
NaN,0,0,231999400686.854
NaN,0,0,288556120252.386
