NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5642.54296755502
NaN,0,0,0,0,5603.23292981236
NaN,0,0,0,0,5603.23292981236
NaN,0,0,0,0,5603.23292981236
NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5650.67782270439
NaN,0,0,0,0,5603.23292981236
NaN,0,0,0,0,5479.08056943505
NaN,0,0,0,0,5603.23292981236
NaN,0,0,0,0,5603.23292981236
NaN,0,0,0,0,5650.12684853497
NaN,0,0,0,0,5561.75046732537
NaN,0,0,0,0,5605.03597340225
NaN,0,0,0,0,5646.36093324177
NaN,0,0,0,0,5625.26739476018
NaN,0,0,0,0,5600.16309170427
NaN,0,0,0,0,5631.25708028344
NaN,0,0,0,0,5628.94100314049
NaN,0,0,0,0,5717.64999274755
