NaN,0,0,0,0,862174.414538855
NaN,0,0,0,0,917619.732066754
NaN,0,0,0,0,918206.964837405
NaN,0,0,0,0,875747.836272369
NaN,0,0,0,0,902294.918667773
NaN,0,0,0,0,927469.108682856
NaN,0,0,0,0,889399.306644799
NaN,0,0,0,0,885747.804802573
NaN,0,0,0,0,898865.92936663
NaN,0,0,0,0,879175.340787139
NaN,0,0,0,0,825487.301745676
NaN,0,0,0,0,855698.798773466
NaN,0,0,0,0,906829.695870319
NaN,0,0,0,0,865159.241040252
NaN,0,0,0,0,912827.985388847
NaN,0,0,0,0,894303.495256312
NaN,0,0,0,0,924464.62507464
NaN,0,0,0,0,905367.481942627
NaN,0,0,0,0,845993.190167495
NaN,0,0,0,0,936883.529287844
NaN,0,0,0,0,879874.167702192
NaN,0,0,0,0,915670.011484591
NaN,0,0,0,0,919644.630608146
NaN,0,0,0,0,922109.373083617
NaN,0,0,0,0,899927.502514091
