NaN,0,0,0,0,0,160425.446086864
NaN,0,0,0,0,0,728671.252065724
NaN,0,0,0,0,0,392356.323205993
NaN,0,0,0,0,0,251262.999616457
NaN,0,0,0,0,0,253487.446345539
NaN,0,0,0,0,0,226088.775214559
NaN,0,0,0,0,0,259917.327410807
NaN,0,0,0,0,0,215795.797949777
NaN,0,0,0,0,0,167547.494682677
NaN,0,0,0,0,0,565854.405640278
NaN,0,0,0,0,0,288538.018541147
NaN,0,0,0,0,0,84407.1494334548
NaN,0,0,0,0,0,214822.229016603
NaN,0,0,0,0,0,125183.107551354
NaN,0,0,0,0,0,460979.655471644
NaN,0,0,0,0,0,299286.484278058
NaN,0,0,0,0,0,280446.938676532
NaN,0,0,0,0,0,223913.524516636
NaN,0,0,0,0,0,521385.740804014
NaN,0,0,0,0,0,226523.054997599
NaN,0,0,0,0,0,713830.775770854
NaN,0,0,0,0,0,526645.145289267
NaN,0,0,0,0,0,358475.157107262
NaN,0,0,0,0,0,322697.052571666
NaN,0,0,0,0,0,414040.244934405
