NaN,0,0,0,22899396.6643992
NaN,0,0,0,31069465.8102747
NaN,0,0,0,32186662.3270409
NaN,0,0,0,29391612.5382454
NaN,0,0,0,31196586.0102972
NaN,0,0,0,24740150.2036597
NaN,0,0,0,25413902.2260986
NaN,0,0,0,23004152.5191096
NaN,0,0,0,30099606.7297059
NaN,0,0,0,29847439.8492983
NaN,0,0,0,28610184.3285717
NaN,0,0,0,33034158.0353461
NaN,0,0,0,31243060.3127407
NaN,0,0,0,27524280.801016
NaN,0,0,0,25991194.1871808
NaN,0,0,0,27483299.9326449
NaN,0,0,0,26634125.5073238
NaN,0,0,0,24338128.9080669
NaN,0,0,0,30530190.6320693
NaN,0,0,0,24740671.9542158
NaN,0,0,0,25656040.0646631
NaN,0,0,0,29885026.1456221
NaN,0,0,0,28877650.5672275
NaN,0,0,0,34752687.436091
NaN,0,0,0,30116627.6697291
