NaN,0,0,36226468890866.8
NaN,0,0,26901253219522.7
NaN,0,0,23746712845974.7
NaN,0,0,23302912771373.4
NaN,0,0,24941254854819.5
NaN,0,0,7600797322922.53
NaN,0,0,15259446883642.5
NaN,0,0,50949143232377.9
NaN,0,0,14972552152484
NaN,0,0,11001733094037.3
NaN,0,0,16578938069692.3
NaN,0,0,18600839556866.2
NaN,0,0,19571544067345.9
NaN,0,0,16491612514157.7
NaN,0,0,22515380627891.7
NaN,0,0,26599134386189
NaN,0,0,24815428070047.5
NaN,0,0,20901512836118.4
NaN,0,0,26169796479752.9
NaN,0,0,14761099293866.3
NaN,0,0,39083358750355.1
NaN,0,0,21710155922132.3
NaN,0,0,26740339779930.7
NaN,0,0,9961645590557.61
NaN,0,0,17051081115528.4
