NaN,0,0,0,2484217.16606679
NaN,0,0,0,2484217.16606679
NaN,0,0,0,2484217.16606679
NaN,0,0,0,2484217.16606679
NaN,0,0,0,2484217.16606679
NaN,0,0,0,1475994.321669
NaN,0,0,0,2310988.47997655
NaN,0,0,0,2310988.47997655
NaN,0,0,0,2310988.47997655
NaN,0,0,0,2310988.47997655
NaN,0,0,0,1475994.321669
NaN,0,0,0,2307902.94378398
NaN,0,0,0,2310988.47997655
NaN,0,0,0,2310988.47997655
NaN,0,0,0,4269347.79118859
NaN,0,0,0,2310988.47997655
NaN,0,0,0,3438346.03140665
NaN,0,0,0,2402406.37770813
NaN,0,0,0,2291920.3867887
NaN,0,0,0,3364407.03513701
NaN,0,0,0,2701000.32797202
NaN,0,0,0,2317636.3949398
NaN,0,0,0,4467141.93651315
NaN,0,0,0,2503840.54351597
NaN,0,0,0,4746839.64989318
