NaN,0,0,0,0,0,0,5.83000368998454e+17
NaN,0,0,0,0,0,0,7.50371873336311e+17
NaN,0,0,0,0,0,0,1.26146191817997e+18
NaN,0,0,0,0,0,0,7.79101694412641e+17
NaN,0,0,0,0,0,0,7.24649677387272e+17
NaN,0,0,0,0,0,0,1.04785864048488e+18
NaN,0,0,0,0,0,0,9.87628393524596e+17
NaN,0,0,0,0,0,0,7.7839616744885e+17
NaN,0,0,0,0,0,0,1.23552363822573e+18
NaN,0,0,0,0,0,0,7.24659949926704e+17
NaN,0,0,0,0,0,0,7.45802298006322e+17
NaN,0,0,0,0,0,0,9.29149052166301e+17
NaN,0,0,0,0,0,0,3.1824187615899e+17
NaN,0,0,0,0,0,0,1.17686867252752e+18
NaN,0,0,0,0,0,0,5.67582699150014e+17
NaN,0,0,0,0,0,0,1.4372764799381e+18
NaN,0,0,0,0,0,0,8.22332794961829e+17
NaN,0,0,0,0,0,0,5.20246864092005e+17
NaN,0,0,0,0,0,0,6.70588418159833e+17
NaN,0,0,0,0,0,0,1.48532832165132e+18
NaN,0,0,0,0,0,0,5.96514698432897e+17
NaN,0,0,0,0,0,0,6.61153819689608e+17
NaN,0,0,0,0,0,0,1.25888728812235e+18
NaN,0,0,0,0,0,0,7.83501423513498e+17
NaN,0,0,0,0,0,0,1.16240648532922e+18
