NaN,0,0,0,0,0,0,0,0,0,39076135851.4848
NaN,0,0,0,0,0,0,0,0,0,84602660723.237
NaN,0,0,0,0,0,0,0,0,0,64892651929.6412
NaN,0,0,0,0,0,0,0,0,0,286236715531.539
NaN,0,0,0,0,0,0,0,0,0,36313796224.4829
NaN,0,0,0,0,0,0,0,0,0,327543248330.933
NaN,0,0,0,0,0,0,0,0,0,78350477071.1593
NaN,0,0,0,0,0,0,0,0,0,38243926983.958
NaN,0,0,0,0,0,0,0,0,0,45009526671.373
NaN,0,0,0,0,0,0,0,0,0,11800895263.3849
NaN,0,0,0,0,0,0,0,0,0,78817255935.0609
NaN,0,0,0,0,0,0,0,0,0,88121082877.0413
NaN,0,0,0,0,0,0,0,0,0,30881195225.7804
NaN,0,0,0,0,0,0,0,0,0,120703285208.24
NaN,0,0,0,0,0,0,0,0,0,211651333515.186
NaN,0,0,0,0,0,0,0,0,0,75654437356.6098
NaN,0,0,0,0,0,0,0,0,0,181532587838.627
NaN,0,0,0,0,0,0,0,0,0,71009931946.7621
NaN,0,0,0,0,0,0,0,0,0,117084938847.947
NaN,0,0,0,0,0,0,0,0,0,362272916540.607
NaN,0,0,0,0,0,0,0,0,0,26046418967.7269
NaN,0,0,0,0,0,0,0,0,0,8725129636.46043
NaN,0,0,0,0,0,0,0,0,0,37423626390.6519
NaN,0,0,0,0,0,0,0,0,0,94786609531.3865
NaN,0,0,0,0,0,0,0,0,0,147921945574.429
