NaN,0,0,0,0,0,0,0,0,0,0,0,7320452849.61972
NaN,0,0,0,0,0,0,0,0,0,0,0,15842470744.0145
NaN,0,0,0,0,0,0,0,0,0,0,0,11618487319.2597
NaN,0,0,0,0,0,0,0,0,0,0,0,5863788807.26923
NaN,0,0,0,0,0,0,0,0,0,0,0,7307921203.87431
NaN,0,0,0,0,0,0,0,0,0,0,0,5600682111.60902
NaN,0,0,0,0,0,0,0,0,0,0,0,6238384495.00658
NaN,0,0,0,0,0,0,0,0,0,0,0,6353288315.37572
NaN,0,0,0,0,0,0,0,0,0,0,0,5783480390.68515
NaN,0,0,0,0,0,0,0,0,0,0,0,5952279034.28766
NaN,0,0,0,0,0,0,0,0,0,0,0,6952501179.11003
NaN,0,0,0,0,0,0,0,0,0,0,0,6866653579.16185
NaN,0,0,0,0,0,0,0,0,0,0,0,5888181571.40541
NaN,0,0,0,0,0,0,0,0,0,0,0,8111829678.44086
NaN,0,0,0,0,0,0,0,0,0,0,0,5046437038.9999
NaN,0,0,0,0,0,0,0,0,0,0,0,5211321974.4048
NaN,0,0,0,0,0,0,0,0,0,0,0,7134660424.24544
NaN,0,0,0,0,0,0,0,0,0,0,0,6825241348.11014
NaN,0,0,0,0,0,0,0,0,0,0,0,6705331646.99409
NaN,0,0,0,0,0,0,0,0,0,0,0,6332946158.41335
NaN,0,0,0,0,0,0,0,0,0,0,0,4777571676.07054
NaN,0,0,0,0,0,0,0,0,0,0,0,5380428369.38366
NaN,0,0,0,0,0,0,0,0,0,0,0,5843132859.8259
NaN,0,0,0,0,0,0,0,0,0,0,0,6384307624.00865
NaN,0,0,0,0,0,0,0,0,0,0,0,5701570006.00519
