NaN,0,0,0,37146232.2969771
NaN,0,0,0,34045089.7113814
NaN,0,0,0,37959392.2443724
NaN,0,0,0,38188226.7329644
NaN,0,0,0,35979130.7295432
NaN,0,0,0,37501890.1736431
NaN,0,0,0,38351163.8844436
NaN,0,0,0,37652353.7628309
NaN,0,0,0,36921535.3100074
NaN,0,0,0,36299086.7225369
NaN,0,0,0,38780654.704946
NaN,0,0,0,40102617.4637311
NaN,0,0,0,36115239.161757
NaN,0,0,0,35322844.8817587
NaN,0,0,0,32379677.6617483
NaN,0,0,0,38051717.239986
NaN,0,0,0,36239326.227143
NaN,0,0,0,36968231.7466935
NaN,0,0,0,38591755.5511547
NaN,0,0,0,36742708.8975897
NaN,0,0,0,37044741.8501711
NaN,0,0,0,39949927.6648914
NaN,0,0,0,36642300.7653979
NaN,0,0,0,38297480.2769656
NaN,0,0,0,33410689.1899838
