NaN,0,0,0,0,0,0,0,0,0,0,0,534761913.718588
NaN,0,0,0,0,0,0,0,0,0,0,0,387201269.56683
NaN,0,0,0,0,0,0,0,0,0,0,0,201206844.001227
NaN,0,0,0,0,0,0,0,0,0,0,0,162451397.263485
NaN,0,0,0,0,0,0,0,0,0,0,0,156461111.15707
NaN,0,0,0,0,0,0,0,0,0,0,0,205165162.368666
NaN,0,0,0,0,0,0,0,0,0,0,0,148663733.922679
NaN,0,0,0,0,0,0,0,0,0,0,0,354569131.315419
NaN,0,0,0,0,0,0,0,0,0,0,0,132223662.308852
NaN,0,0,0,0,0,0,0,0,0,0,0,49028140.2887674
NaN,0,0,0,0,0,0,0,0,0,0,0,120225950.198662
NaN,0,0,0,0,0,0,0,0,0,0,0,144255850.240911
NaN,0,0,0,0,0,0,0,0,0,0,0,131744476.916914
NaN,0,0,0,0,0,0,0,0,0,0,0,51147248.700567
NaN,0,0,0,0,0,0,0,0,0,0,0,336515384.44384
NaN,0,0,0,0,0,0,0,0,0,0,0,138420104.420228
NaN,0,0,0,0,0,0,0,0,0,0,0,33581037.5838706
NaN,0,0,0,0,0,0,0,0,0,0,0,117296960.149002
NaN,0,0,0,0,0,0,0,0,0,0,0,293839597.549817
NaN,0,0,0,0,0,0,0,0,0,0,0,168315361.122383
NaN,0,0,0,0,0,0,0,0,0,0,0,96628973.6631736
NaN,0,0,0,0,0,0,0,0,0,0,0,126778179.835842
NaN,0,0,0,0,0,0,0,0,0,0,0,178339557.451746
NaN,0,0,0,0,0,0,0,0,0,0,0,86775254.3188743
NaN,0,0,0,0,0,0,0,0,0,0,0,107111035.153163
