NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9020.73698278777
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8960.90944612458
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8881.82596650488
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64279126017573e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8963.99146984808
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8912.9034725832
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00499405617359e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8967.05803041188
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8907.11524148377
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9019.44760298878
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9176.90218355863
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948.56984785143
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9001.82364000109
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01386140306499e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8949.51038661883
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.52195250143
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8996.81912084065
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9009.24231540299
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8962.1057077387
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8913.42969106388
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9026.13010050538
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8935.20138171912
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8968.28387805452
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954.82536237237
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8962.01993110919
