NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514539197906
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9051452646429
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514565620255
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514607161405
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514558506418
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514535668282
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514745500025
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514528179385
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514596156915
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9051454995449
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514566323549
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514541853934
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514593877768
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514603694607
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514539638469
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514575770246
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514535102973
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514541569184
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514527952641
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514529900929
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514773858028
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514543322185
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514571265961
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514528023442
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514574765131
