NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.933474494181
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.988807690364
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.279094307131
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.519758738948
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.80333229786
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.533363802956
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.220923155608
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.250961672254
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.516248139007
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.48482471863
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.106673447714
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.701370665405
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.109786919983
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.12218692573
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.18722924806
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.399309120301
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.304471218322
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.89650450096
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.422746819972
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.240140911402
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.180728777128
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.695743746472
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.424382862954
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.473562192781
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.26911391572
