NaN,0,0,0,0,-6961.81386562082
NaN,0,0,0,0,-6961.8138655862
NaN,0,0,0,0,-6961.81386559034
NaN,0,0,0,0,-6961.81386561543
NaN,0,0,0,0,-6961.81386577356
NaN,0,0,0,0,-6961.81386561658
NaN,0,0,0,0,-6961.81386562136
NaN,0,0,0,0,-6961.81386578716
NaN,0,0,0,0,-6961.81386561074
NaN,0,0,0,0,-6961.81386568629
NaN,0,0,0,0,-6961.8138658329
NaN,0,0,0,0,-6961.81386560147
NaN,0,0,0,0,-6961.81386565664
NaN,0,0,0,0,-6961.81386560008
NaN,0,0,0,0,-6961.81386571225
NaN,0,0,0,0,-6961.81377138171
NaN,0,0,0,0,-6961.8138656494
NaN,0,0,0,0,-6961.81386566699
NaN,0,0,0,0,-6961.81386558184
NaN,0,0,0,0,-6961.81386558999
NaN,0,0,0,0,-6961.81386561755
NaN,0,0,0,0,-6961.81386559284
NaN,0,0,0,0,-6961.81386562402
NaN,0,0,0,0,-6961.81386560596
NaN,0,0,0,0,-6961.81386562815
