NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514650609803
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514536807258
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514690232676
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90515197541798
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514758875328
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514753289534
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514566412984
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514605221456
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514722306003
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514643544283
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90514544177196
