NaN,0,0,-30665.5386651828
NaN,0,0,-30665.5386630929
NaN,0,0,-30665.53866414
NaN,0,0,-30665.5386648293
NaN,0,0,-30665.5386619874
NaN,0,0,-30665.5386679609
NaN,0,0,-30665.5386618577
NaN,0,0,-30665.5386681808
NaN,0,0,-30665.5386641833
NaN,0,0,-30665.5386680798
NaN,0,0,-30665.5386644177
NaN,0,0,-30665.5386696206
NaN,0,0,-30665.53866191
NaN,0,0,-30665.5386621296
NaN,0,0,-30665.5386644221
NaN,0,0,-30665.5386622217
NaN,0,0,-30665.538666243
NaN,0,0,-30665.5386620642
NaN,0,0,-30665.5386665725
NaN,0,0,-30665.5386660468
NaN,0,0,-30665.5386651932
NaN,0,0,-30665.5386647132
NaN,0,0,-30665.538664323
NaN,0,0,-30665.5386692502
NaN,0,0,-30665.5386706617
