NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8245517178044
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6827832558527
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0337008568126
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.624532244905
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.546767556084
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3242892337231
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4416474978129
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.417400511638
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5297257418442
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4882807495426
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6345866919723
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0255814864734
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8920200477175
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.6013667654726
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5148410127102
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.041807142745
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.290401066964
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.478379120646
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.168704832002
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1802907518988
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3090989014137
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6835147232267
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3840510827239
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.318518775792
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.1257156352794
