NaN,0,0,0,0,0,0,0,0,7277.89531575464
NaN,0,0,0,0,0,0,0,0,7686.42143737836
NaN,0,0,0,0,0,0,0,0,7220.98211675331
NaN,0,0,0,0,0,0,0,0,7086.19004689853
NaN,0,0,0,0,0,0,0,0,7146.1922613449
NaN,0,0,0,0,0,0,0,0,7325.23582561823
NaN,0,0,0,0,0,0,0,0,7262.93602626209
NaN,0,0,0,0,0,0,0,0,7251.74942328934
NaN,0,0,0,0,0,0,0,0,7543.67253942756
NaN,0,0,0,0,0,0,0,0,8149.02612979696
NaN,0,0,0,0,0,0,0,0,7123.13900833341
NaN,0,0,0,0,0,0,0,0,7310.23407653705
NaN,0,0,0,0,0,0,0,0,7306.46285182722
NaN,0,0,0,0,0,0,0,0,7916.69797636773
NaN,0,0,0,0,0,0,0,0,7216.21506473476
NaN,0,0,0,0,0,0,0,0,7253.5474291186
NaN,0,0,0,0,0,0,0,0,7059.13810181171
NaN,0,0,0,0,0,0,0,0,7154.64909034502
NaN,0,0,0,0,0,0,0,0,7796.68658742137
NaN,0,0,0,0,0,0,0,0,7229.84791332732
NaN,0,0,0,0,0,0,0,0,7353.09590869872
NaN,0,0,0,0,0,0,0,0,7670.81656149726
NaN,0,0,0,0,0,0,0,0,7076.66472180748
NaN,0,0,0,0,0,0,0,0,7372.50061976565
NaN,0,0,0,0,0,0,0,0,7261.55663377819
