NaN,0,0,-30665.5386617894
NaN,0,0,-30665.5386621927
NaN,0,0,-30665.538662704
NaN,0,0,-30665.5386618139
NaN,0,0,-30665.5386650309
NaN,0,0,-30665.5386631661
NaN,0,0,-30665.5386617868
NaN,0,0,-30665.5386623803
NaN,0,0,-30665.5386617835
NaN,0,0,-30665.5386618494
NaN,0,0,-30665.5386625301
NaN,0,0,-30665.5386653377
NaN,0,0,-30665.5386687978
NaN,0,0,-30665.5386668025
NaN,0,0,-30665.538663369
NaN,0,0,-30665.5386659082
NaN,0,0,-30665.5386619872
NaN,0,0,-30665.5386650242
NaN,0,0,-30665.5386622963
NaN,0,0,-30665.5386631334
NaN,0,0,-30665.5386619804
NaN,0,0,-30665.5386635463
NaN,0,0,-30665.5386634357
NaN,0,0,-30665.53866238
NaN,0,0,-30665.538662665
