NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49672225554533e-67
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13799260168129e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0039624698046e-68
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69814224781466e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16058875291782e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44916021357381e-63
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78062807019077e-64
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2791274646317e-68
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97134027833858e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16058875291782e-65
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67836184829362e-64
