NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.132875805126
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.578137877528
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.398258373979
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.872538944511
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.884559965908
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.289454205789
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.473469942404
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.099583575413
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.307303934976
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.59724861442
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.27499279794
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.00112167295
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.380588886442
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.498756655943
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.966929969627
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.468317625084
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.566096722085
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.484920174269
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.302737152527
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.605977463365
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.434021205283
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.988656412155
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.881731929671
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.765023265619
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.808648461046
