NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8927.59773549834
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8927.59773549784
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8927.59773549784
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853.53989132959
