NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,213690
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,258960
NaN,0,0,0,0,0,0,0,183840
NaN,0,0,0,0,0,0,0,187890
NaN,0,0,0,0,0,0,0,307110
NaN,0,0,0,0,0,0,0,195570
NaN,0,0,0,0,0,0,0,232410
NaN,0,0,0,0,0,0,0,197160
NaN,0,0,0,0,0,0,0,198030
NaN,0,0,0,0,0,0,0,317670
NaN,0,0,0,0,0,0,0,179400
