NaN,0,0,0,0,0,0,0,680.630066947297
NaN,0,0,0,0,0,0,0,680.630087232519
NaN,0,0,0,0,0,0,0,680.630156970706
NaN,0,0,0,0,0,0,0,680.630067334688
NaN,0,0,0,0,0,0,0,680.630096708137
NaN,0,0,0,0,0,0,0,680.630066583876
NaN,0,0,0,0,0,0,0,680.630067366713
NaN,0,0,0,0,0,0,0,680.630950047074
NaN,0,0,0,0,0,0,0,680.644543544562
NaN,0,0,0,0,0,0,0,680.630066552392
NaN,0,0,0,0,0,0,0,680.630164456047
NaN,0,0,0,0,0,0,0,680.630443566598
NaN,0,0,0,0,0,0,0,680.630391442655
NaN,0,0,0,0,0,0,0,680.630066430761
NaN,0,0,0,0,0,0,0,680.630067294029
NaN,0,0,0,0,0,0,0,680.63867752299
NaN,0,0,0,0,0,0,0,680.712219825818
NaN,0,0,0,0,0,0,0,680.630407184633
NaN,0,0,0,0,0,0,0,680.630067214667
NaN,0,0,0,0,0,0,0,680.630066190507
NaN,0,0,0,0,0,0,0,680.631668854668
NaN,0,0,0,0,0,0,0,680.630120971626
NaN,0,0,0,0,0,0,0,680.630065663473
NaN,0,0,0,0,0,0,0,680.630081322981
NaN,0,0,0,0,0,0,0,680.630067203701
