NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63619793286217e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09063659388942e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39292990700101e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35034.9675576674
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23720793649329e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49642875455909e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2964759565123e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28140.4136586396
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34428.0171201323
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55896634201624e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05595646279806e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28294545974275e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89538733997263e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52490579375204e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42607158307138e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21436.5397390331
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42567471536482e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25801725488577e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64294296088146e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04442788919609e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96402507160244e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10901.0486641049
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09300949694864e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84538861467946e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52512177347791e+22
