NaN,0,0,-29596.49143159
NaN,0,0,-29504.2704397237
NaN,0,0,-30125.1629971365
NaN,0,0,-29634.0811395943
NaN,0,0,-29983.865406585
NaN,0,0,-29824.7259555988
NaN,0,0,-29281.4001606524
NaN,0,0,-29932.5321616148
NaN,0,0,-29568.6081251597
NaN,0,0,-30113.4964465125
NaN,0,0,-29717.7818174223
NaN,0,0,-30084.1688765839
NaN,0,0,-29375.8097136035
NaN,0,0,-30052.2638635462
NaN,0,0,-29833.65022396
NaN,0,0,-30064.6188616078
NaN,0,0,-29458.9688410767
NaN,0,0,-30491.1845619182
NaN,0,0,-30218.8689334371
NaN,0,0,-29824.6931656881
NaN,0,0,-29477.4191872652
NaN,0,0,-30271.4913640443
NaN,0,0,-30241.3313976674
NaN,0,0,-29733.6259694343
NaN,0,0,-29873.2349779855
