NaN,0,0,0,0,0,0,0,0,0,0,0,0,3.95533750959216e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.8472061052525
NaN,0,0,0,0,0,0,0,0,0,0,0,0,5.53788253482274e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-38.9561874457596
NaN,0,0,0,0,0,0,0,0,0,0,0,0,5.02114457059536e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,5.65813232785017e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.85337433097028e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,4.84177103525416e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,4.9881074957915e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.6375151855436
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-35.5615127699789
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.9328766514644
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.0877737171988
NaN,0,0,0,0,0,0,0,0,0,0,0,0,4.66356823767567e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,3.39600031631301e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,4.49384632606887e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.5005076657246
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.7255981677348
NaN,0,0,0,0,0,0,0,0,0,0,0,0,3.33988656028242e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,5.97792974961649e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,5.51940007520391e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,5.14929543371653e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,4.76519476310533e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.4467733998347
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-34.5680429173375
