NaN,0,0,0,0,151530
NaN,0,0,0,0,139800
NaN,0,0,0,0,135810
NaN,0,0,0,0,120840
NaN,0,0,0,0,190830
NaN,0,0,0,0,124680
NaN,0,0,0,0,137940
NaN,0,0,0,0,140070
NaN,0,0,0,0,144990
NaN,0,0,0,0,121170
NaN,0,0,0,0,152340
NaN,0,0,0,0,134460
NaN,0,0,0,0,144960
NaN,0,0,0,0,147660
NaN,0,0,0,0,116130
NaN,0,0,0,0,499980
NaN,0,0,0,0,130080
NaN,0,0,0,0,120780
NaN,0,0,0,0,138420
NaN,0,0,0,0,119130
NaN,0,0,0,0,140400
NaN,0,0,0,0,129090
NaN,0,0,0,0,110340
NaN,0,0,0,0,139500
NaN,0,0,0,0,152130
