NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.9631644494004
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.1055011442946
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.6647350954096
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.8839360873629
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.1564377339979
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.8681450071769
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.8171442993208
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.1586043899977
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.4288334089057
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.1348175725543
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.0710170863693
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.647320069818
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.1364825590555
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.0337276308671
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.0880813166203
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.159541345086
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.5460858310298
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.4449804464863
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.0755670398498
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.4863186398186
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.9821699222587
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.4899182896266
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.7815456730513
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-43.7393206073715
NaN,0,0,0,0,0,0,0,0,0,0,0,0,-44.9895250726001
